,campsoft.csv,jahshaka.csv,jmoney.csv,sblim.csv,swtfox.csv,calcubetimer.csv,freedom-erp.csv,elynx.csv,tart.csv,reaper3d.csv
calcubetimer.csv,79.0,4.0,16.0,0.0,0.0,0.0,1.0,17.0,12.0,18.0
freedom-erp.csv,104.0,59.0,60.0,105.0,5.0,0.0,0.0,59.0,93.0,107.0
jahshaka.csv,14.0,0.0,4.0,0.0,0.0,0.0,0.0,59.0,13.0,7.0
jmoney.csv,104.0,0.0,0.0,2.0,0.0,0.0,0.0,59.0,93.0,19.0
reaper3d.csv,104.0,59.0,18.0,0.0,0.0,0.0,1.0,59.0,93.0,0.0
sblim.csv,104.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,93.0,107.0
swtfox.csv,104.0,2.0,4.0,0.0,0.0,0.0,2.0,59.0,28.0,107.0
tart.csv,104.0,59.0,60.0,0.0,104.0,0.0,0.0,59.0,0.0,107.0
