,campsoft.csv,jahshaka.csv,jmoney.csv,sblim.csv,swtfox.csv,calcubetimer.csv,freedom-erp.csv,elynx.csv,tart.csv,reaper3d.csv
calcubetimer.csv,0.3,0.42,0.32,0.43,0.37,0.43,0.3,0.35,0.35,0.37
freedom-erp.csv,0.0,0.0,0.0,0.0,0.86,0.88,0.41,0.0,0.67,0.0
jahshaka.csv,0.95,0.8,0.73,0.7,0.75,0.62,0.49,0.8,0.78,0.68
jmoney.csv,0.67,0.83,0.53,0.93,0.63,0.58,0.59,0.75,0.9,0.58
reaper3d.csv,0.74,0.0,0.69,0.67,0.75,0.89,0.69,0.0,0.0,0.86
sblim.csv,0.9,0.67,0.0,0.81,0.75,0.0,0.78,0.0,0.0,0.0
swtfox.csv,0.76,0.93,0.8,0.61,0.74,0.91,0.92,0.81,0.61,0.95
tart.csv,0.75,0.0,0.75,0.75,0.0,0.86,0.5,0.0,0.75,0.0
