,reactos-mirror.csv,critterding.csv,fceugc.csv,ogre.csv,autat.csv,mimosa.csv,alpine.csv,qse.csv,openfrag.csv,uclmda.csv,qdvdauthor.csv,jstock.csv,synergyspace.csv,keyczar.csv,elateportal.csv,sandiaportals.csv,nativeclient.csv,factor.csv,miranda.csv
alpine.csv,1.0,2.0,1.0,0.0,13.0,1.0,4.0,6.0,1.0,0.0,1.0,5.0,7.0,3.0,0.0,70.0,0.0,1.0,3.0
autat.csv,0.0,1.0,1.0,0.0,0.0,3.0,5.0,1.0,2.0,1.0,1.0,2.0,22.0,62.0,0.0,0.0,1.0,0.0,1.0
critterding.csv,0.0,4.0,0.0,0.0,19.0,1.0,6.0,8.0,1.0,1.0,0.0,5.0,0.0,3.0,2.0,3.0,0.0,0.0,3.0
elateportal.csv,0.0,2.0,2.0,0.0,2.0,5.0,9.0,4.0,2.0,2.0,4.0,0.0,27.0,2.0,0.0,2.0,1.0,0.0,1.0
factor.csv,0.0,1.0,2.0,0.0,0.0,0.0,9.0,4.0,2.0,0.0,1.0,4.0,7.0,0.0,0.0,4.0,1.0,0.0,1.0
fceugc.csv,0.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,12.0,2.0,1.0,0.0,0.0,2.0,2.0
jstock.csv,0.0,1.0,2.0,0.0,6.0,1.0,6.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
keyczar.csv,3.0,1.0,3.0,0.0,8.0,79.0,21.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0
mimosa.csv,6.0,1.0,0.0,0.0,5.0,0.0,9.0,4.0,3.0,2.0,0.0,3.0,0.0,3.0,3.0,4.0,0.0,0.0,4.0
miranda.csv,875.0,74.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,2.0,1.0,14.0,0.0,2.0,4.0,248.0,1.0,0.0
nativeclient.csv,4.0,0.0,1.0,0.0,9.0,0.0,10.0,3.0,2.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ogre.csv,0.0,1.0,0.0,0.0,21.0,0.0,10.0,9.0,1.0,1.0,0.0,4.0,0.0,3.0,3.0,3.0,0.0,0.0,4.0
openfrag.csv,0.0,0.0,2.0,0.0,5.0,1.0,5.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
qdvdauthor.csv,0.0,2.0,0.0,0.0,13.0,1.0,4.0,7.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,2.0,1.0
qse.csv,0.0,2.0,0.0,0.0,4.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,5.0,0.0,49.0,0.0,0.0,0.0,0.0
reactos-mirror.csv,0.0,4.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,8.0,3.0
sandiaportals.csv,0.0,2.0,2.0,0.0,4.0,1.0,5.0,13.0,2.0,2.0,1.0,6.0,16.0,0.0,49.0,1.0,1.0,0.0,3.0
synergyspace.csv,9.0,1.0,5.0,0.0,20.0,0.0,10.0,14.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
uclmda.csv,3.0,2.0,2.0,0.0,6.0,79.0,152.0,4.0,1.0,0.0,2.0,55.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
