,recall,precision,pf,wins
avifile.csv,0.415,0.31,0.36,12
baadengine.csv,0.905,0.29500000000000004,0.69,9
biopax.csv,1.0,0.27,1.0,2
crux-framework.csv,0.16999999999999998,0.34,0.13,17
dataobjectsdotnet.csv,0.79,0.345,0.665,13
exl.csv,0.63,0.29000000000000004,0.575,6
gdis.csv,0.575,0.3,0.485,10
gogoego.csv,0.585,0.295,0.495,7
httpcontentparser.csv,0.4,0.29000000000000004,0.355,8
impala.csv,0.395,0.29,0.315,11
jgameai.csv,0.005,0.015,0.04,0
loki-lib.csv,0.55,0.29000000000000004,0.385,14
snakeyaml.csv,0.31,0.33,0.21,16
tart.csv,0.42500000000000004,0.255,0.235,15
vars-redux.csv,0.665,0.28500000000000003,0.63,4
werx.csv,1.0,0.26,0.99,1
xbg.csv,0.125,0.18,0.24,3
xqilla.csv,0.26,0.25,0.265,5
zealos.csv,0.035,0.345,0.035,18
