,recall,precision,pf,pci_20,ifa,wins
gwanted.csv,0.6100000000000001,0.61,0.35,0.485,0.0,8
ivatamasks.csv,0.8300000000000001,0.5,0.89,0.375,1.5,0
orc.csv,0.375,0.375,0.20500000000000002,0.59,1.0,3
plato.csv,0.9,0.52,0.89,0.44,1.5,2
rodin-b-sharp.csv,0.455,0.785,0.32,0.7,0.5,9
umber.csv,0.86,0.6799999999999999,0.88,0.415,0.5,7
unicase.csv,0.865,0.5700000000000001,0.685,0.43,1.0,5
uwom.csv,0.325,0.54,0.27,0.58,1.0,6
vienna-add-in.csv,0.56,0.43499999999999994,0.605,0.63,1.0,4
wpdev.csv,1.0,0.51,0.99,0.405,1.5,1
