,f1,g,recall,precision,pf,wins
gwanted.csv,0.475,0.575,0.6100000000000001,0.61,0.35,8
ivatamasks.csv,0.5650000000000001,0.37,0.8300000000000001,0.5,0.89,3
orc.csv,0.47,0.41500000000000004,0.375,0.375,0.20500000000000002,4
plato.csv,0.635,0.37,0.9,0.52,0.89,5
rodin-b-sharp.csv,0.5,0.435,0.455,0.785,0.32,7
umber.csv,0.7,0.39,0.86,0.6799999999999999,0.88,6
unicase.csv,0.605,0.615,0.865,0.5700000000000001,0.685,9
uwom.csv,0.365,0.355,0.325,0.54,0.27,2
vienna-add-in.csv,0.41,0.455,0.56,0.43499999999999994,0.605,1
wpdev.csv,0.655,0.05,1.0,0.51,0.99,0
