,sqlpower-library.csv,smartgwt.csv,bzbyte.csv,mediaportal.csv,poormans.csv
bzbyte.csv,0.0,387.0,0.0,636.0,41.0
mediaportal.csv,0.0,3.0,0.0,0.0,9.0
poormans.csv,0.0,3.0,0.0,23.0,0.0
smartgwt.csv,0.0,0.0,0.0,11.0,5.0
sqlpower-library.csv,0.0,1.0,1.0,22.0,21.0
