,plee-the-bear.csv,google-caja.csv,genecys.csv,itext.csv
genecys.csv,296.0,99.0,97.5,387.5
google-caja.csv,198.0,99.0,97.5,95.5
itext.csv,198.0,99.0,97.5,95.5
plee-the-bear.csv,99.0,97.5,97.5,385.5
