,owlib.csv,baadengine.csv,barracudamvc.csv,sidekar.csv,springside.csv,jgnash.csv,jsr308-langtools.csv,owlapi.csv,ingex.csv
baadengine.csv,0.55,0.99,0.91,0.79,0.59,0.29,0.79,0.3,0.52
barracudamvc.csv,0.53,0.86,0.99,0.77,0.61,0.27,0.74,0.29,0.54
ingex.csv,0.27,0.4,0.29,0.49,0.26,0.23,0.36,0.13,0.93
jgnash.csv,0.32,0.18,0.28,0.31,0.38,0.98,0.37,0.18,0.24
jsr308-langtools.csv,0.54,0.41,0.8,0.81,0.51,0.32,0.98,0.29,0.51
owlapi.csv,0.05,0.3,0.16,0.14,0.05,0.28,0.11,0.98,0.17
owlib.csv,0.99,0.53,0.76,0.72,0.33,0.26,0.47,0.27,0.49
sidekar.csv,0.52,0.74,0.81,1.0,0.35,0.37,0.86,0.34,0.55
springside.csv,0.55,0.82,0.82,0.66,0.96,0.32,0.81,0.3,0.57
