,owlib.csv,baadengine.csv,barracudamvc.csv,sidekar.csv,springside.csv,jgnash.csv,jsr308-langtools.csv,owlapi.csv,ingex.csv
baadengine.csv,0.96,0.03,1.0,0.55,0.46,0.82,0.8,0.91,0.68
barracudamvc.csv,0.96,0.98,0.05,0.82,0.61,0.92,0.65,0.92,0.98
ingex.csv,0.28,0.31,0.05,0.45,0.18,0.26,0.3,0.37,0.04
jgnash.csv,0.13,0.03,0.2,0.16,0.03,0.0,0.05,0.05,0.32
jsr308-langtools.csv,0.58,0.25,0.65,0.5,0.17,0.63,0.05,0.48,0.54
owlapi.csv,0.02,0.22,0.0,0.13,0.25,0.08,0.15,0.0,0.08
owlib.csv,0.01,0.55,0.95,0.76,0.48,0.68,0.45,0.67,0.66
sidekar.csv,0.58,0.29,0.8,0.0,0.68,0.54,0.3,0.53,0.62
springside.csv,0.32,0.34,0.75,0.42,0.02,0.54,0.25,0.56,0.32
