,owlib.csv,baadengine.csv,barracudamvc.csv,sidekar.csv,springside.csv,jgnash.csv,jsr308-langtools.csv,owlapi.csv,ingex.csv
baadengine.csv,0.97,0.03,1.0,0.57,0.5,0.82,0.8,0.91,0.72
barracudamvc.csv,0.97,0.98,0.05,0.82,0.62,0.92,0.67,0.92,0.98
ingex.csv,0.83,0.79,0.83,0.74,0.82,0.73,0.79,0.88,0.08
jgnash.csv,0.78,0.9,0.85,0.81,0.76,0.04,0.77,0.88,0.86
jsr308-langtools.csv,0.65,0.76,0.7,0.52,0.58,0.64,0.05,0.63,0.64
owlapi.csv,0.97,0.84,0.91,0.93,0.99,0.76,0.95,0.04,0.9
owlib.csv,0.02,0.8,0.99,0.79,0.78,0.73,0.75,0.73,0.73
sidekar.csv,0.68,0.46,0.83,0.0,0.85,0.54,0.32,0.58,0.65
springside.csv,0.54,0.41,0.78,0.57,0.05,0.58,0.32,0.64,0.5
