,owlib.csv,baadengine.csv,barracudamvc.csv,sidekar.csv,springside.csv,jgnash.csv,jsr308-langtools.csv,owlapi.csv,ingex.csv
baadengine.csv,0.92,0.98,0.99,0.86,0.8,0.96,1.0,1.0,0.76
barracudamvc.csv,0.87,0.99,0.99,0.94,0.96,1.0,0.83,1.0,1.0
ingex.csv,0.22,0.27,0.17,0.41,0.2,0.32,0.27,0.2,0.93
jgnash.csv,0.23,0.1,0.17,0.2,0.24,0.96,0.23,0.12,0.21
jsr308-langtools.csv,0.7,0.28,0.75,0.88,0.45,0.88,1.0,0.6,0.66
owlapi.csv,0.03,0.19,0.09,0.08,0.04,0.24,0.07,0.96,0.1
owlib.csv,0.98,0.42,0.72,0.81,0.39,0.72,0.4,0.72,0.69
sidekar.csv,0.66,0.65,0.78,1.0,0.49,0.92,0.9,0.76,0.79
springside.csv,0.56,0.77,0.79,0.61,0.96,0.8,0.8,0.68,0.62
