,owlib.csv,baadengine.csv,barracudamvc.csv,sidekar.csv,springside.csv,jgnash.csv,jsr308-langtools.csv,owlapi.csv,ingex.csv
baadengine.csv,0.4,0.44,0.32,0.43,0.45,0.41,0.39,0.47,0.39
barracudamvc.csv,0.43,0.42,0.37,0.43,0.41,0.4,0.42,0.49,0.35
ingex.csv,0.9,0.97,0.95,0.81,0.96,0.98,0.93,0.98,0.59
jgnash.csv,0.98,0.98,0.91,0.68,0.93,0.96,0.88,0.89,0.64
jsr308-langtools.csv,0.46,0.62,0.36,0.43,0.58,0.37,0.39,0.5,0.35
owlapi.csv,0.86,0.99,0.89,0.9,0.96,0.94,0.8,0.92,0.86
owlib.csv,0.54,0.55,0.39,0.54,0.77,0.51,0.67,0.58,0.36
sidekar.csv,0.4,0.49,0.36,0.5,0.64,0.42,0.39,0.52,0.37
springside.csv,0.55,0.44,0.33,0.42,0.61,0.39,0.31,0.5,0.41
