,f1,g,recall,precision,pf,wins
atomsite.csv,0.62,0.575,0.75,0.635,0.5900000000000001,14
betoffice.csv,0.605,0.385,0.745,0.5800000000000001,0.855,5
bnetd.csv,0.59,0.435,0.74,0.65,0.79,7
elvishrayrenderer.csv,0.565,0.44,0.485,0.655,0.27,10
emisview.csv,0.375,0.365,0.345,0.55,0.2,4
findbugs.csv,0.585,0.5,0.69,0.5900000000000001,0.6000000000000001,9
hazelcast.csv,0.615,0.575,0.6950000000000001,0.61,0.61,11
jitterbit.csv,0.585,0.5449999999999999,0.68,0.64,0.485,13
jppf-project.csv,0.52,0.46499999999999997,0.545,0.53,0.695,2
megasquirtavr.csv,0.71,0.29500000000000004,0.965,0.585,0.92,8
stajistics.csv,0.5800000000000001,0.22500000000000003,0.845,0.635,0.86,3
trackit.csv,0.325,0.335,0.32499999999999996,0.45999999999999996,0.315,0
tweetsharp.csv,0.42000000000000004,0.49,0.6,0.595,0.6,6
wxlua.csv,0.41000000000000003,0.35,0.44499999999999995,0.58,0.61,1
x4x.csv,0.615,0.59,0.685,0.645,0.525,15
xharbour.csv,0.585,0.625,0.745,0.605,0.625,12
