,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.64,0.31,0.63,1.0,0.14,0.6
jahshaka.csv,0.51,1.0,0.36,0.66,0.18,0.61
jam-daq.csv,0.6,0.44,0.43,0.68,0.22,0.97
jatlas.csv,0.24,0.0,0.14,0.06,1.0,0.2
jedit.csv,0.99,0.35,0.49,0.79,0.12,0.59
open-media-library.csv,0.46,0.4,1.0,0.49,0.13,0.62
