,sabbu.csv,gamestone.csv,beast-mcmc.csv,bscwweasel.csv,pdfedit.csv,codeblocks.csv,badtrinitycore.csv,redshell.csv,zengine.csv,jbasic.csv,iaml.csv,silvertree.csv,t-2.csv,xreal.csv,zabbix.csv,modplug.csv,xinity.csv
badtrinitycore.csv,0.73,0.33,0.32,0.17,0.61,0.83,0.39,0.94,1.0,0.5,0.37,0.45,0.23,0.06,0.36,0.83,0.61
beast-mcmc.csv,0.81,0.16,0.53,0.16,0.51,0.78,0.23,0.95,1.0,0.6,0.48,0.44,0.12,0.04,0.4,0.71,0.63
bscwweasel.csv,1.0,0.11,0.43,0.29,0.49,1.0,0.15,0.97,0.96,0.61,0.55,0.55,0.13,0.0,0.76,0.76,0.56
codeblocks.csv,0.53,0.14,0.6,0.25,0.52,0.82,0.24,0.94,0.75,0.57,0.57,0.44,0.22,0.02,0.31,0.83,0.65
gamestone.csv,0.67,0.41,0.17,0.14,0.42,0.8,0.17,0.92,1.0,0.44,0.44,0.67,0.05,0.12,0.57,0.82,0.48
iaml.csv,0.89,0.3,0.43,0.0,0.38,0.79,0.13,0.97,0.62,0.52,0.75,0.62,0.18,0.03,0.44,0.52,0.62
jbasic.csv,0.58,0.18,0.31,0.12,0.63,0.8,0.13,0.95,1.0,0.67,0.48,0.43,0.12,0.03,0.46,0.62,0.63
modplug.csv,0.53,0.15,0.29,0.13,0.51,0.76,0.11,0.96,0.74,0.43,0.56,0.39,0.14,0.03,0.41,0.88,0.62
pdfedit.csv,0.58,0.33,0.29,0.11,0.71,0.7,0.23,0.95,0.91,0.5,0.51,0.4,0.07,0.05,0.62,0.82,0.62
redshell.csv,0.51,0.15,0.25,0.13,0.47,0.69,0.06,0.98,0.0,0.56,0.58,0.32,0.1,0.02,0.4,0.62,0.63
sabbu.csv,0.75,0.0,0.41,0.06,0.67,0.8,0.29,0.98,0.86,0.64,0.68,0.65,0.07,0.06,0.39,0.56,0.61
silvertree.csv,0.79,0.13,0.29,0.15,0.52,0.77,0.14,0.96,0.85,0.54,0.58,0.67,0.12,0.03,0.4,0.61,0.63
t-2.csv,0.5,0.08,0.3,0.09,0.46,0.76,0.13,0.94,0.72,0.36,0.66,0.42,0.35,0.01,0.22,0.61,0.56
xinity.csv,0.48,0.06,0.26,0.13,0.59,0.68,0.07,0.96,0.83,0.51,0.69,0.3,0.12,0.02,0.54,0.54,0.74
xreal.csv,0.6,0.15,0.19,0.08,0.52,0.71,0.05,0.98,0.62,0.45,0.5,0.45,0.05,0.62,0.56,0.41,0.54
zabbix.csv,0.8,0.18,0.41,0.1,0.61,0.84,0.28,0.96,1.0,0.62,0.49,0.56,0.07,0.06,0.59,0.69,0.62
zengine.csv,0.58,0.14,0.27,0.12,0.5,0.74,0.12,0.96,0.97,0.48,0.5,0.42,0.12,0.03,0.42,0.69,0.61
