,sqlpower-library.csv,jlinalg.csv,array4j.csv,optalgtoolkit.csv,capcode.csv,freenet.csv,intact.csv,pustefix.csv,nassp.csv,fm-classic.csv,haphazard.csv,anaxagora.csv,ipfire-wall.csv,tart.csv,super-tux.csv,soar.csv,hannosset.csv,bzbyte.csv,ondex.csv,web-cat.csv
anaxagora.csv,0.68,1.0,0.19,0.31,0.15,0.65,0.31,0.27,0.2,0.05,0.2,0.4,0.35,0.05,0.98,0.51,0.12,0.84,0.16,0.37
array4j.csv,0.67,1.0,0.32,0.1,0.15,0.71,0.3,0.26,0.25,0.02,0.25,0.22,0.18,0.04,1.0,0.5,0.1,0.86,0.15,0.38
bzbyte.csv,0.74,0.78,0.2,0.38,0.18,0.84,0.29,0.27,0.0,0.04,0.22,0.15,0.28,0.0,0.95,0.0,0.08,0.88,0.0,0.0
capcode.csv,0.77,0.76,0.19,0.5,0.33,0.7,0.27,0.25,0.21,0.09,0.3,0.15,0.24,0.04,0.93,0.78,0.05,0.81,0.16,0.37
fm-classic.csv,0.85,0.93,0.33,0.33,0.12,0.84,0.0,0.0,0.33,0.38,0.2,0.33,0.73,0.0,0.9,0.44,0.0,0.92,0.28,0.0
freenet.csv,0.77,0.83,0.2,0.39,0.17,0.8,0.3,0.25,0.21,0.04,0.22,0.18,0.35,0.05,0.94,0.58,0.09,0.79,0.16,0.37
hannosset.csv,0.63,0.74,0.25,0.39,0.0,0.54,0.23,0.12,0.25,0.0,0.19,0.1,0.0,0.0,1.0,0.6,0.25,0.86,0.11,0.26
haphazard.csv,0.72,0.73,0.0,0.5,0.12,0.68,0.28,0.4,0.43,0.0,0.39,0.24,0.38,0.0,1.0,0.5,0.0,0.77,0.19,0.42
intact.csv,0.81,0.96,0.26,0.44,0.16,0.74,0.46,0.32,0.5,0.0,0.17,0.25,0.5,0.08,0.96,0.27,0.11,0.75,0.18,0.38
ipfire-wall.csv,0.88,0.92,0.0,0.32,0.1,0.79,0.43,0.21,0.2,0.04,0.21,0.21,0.6,0.09,1.0,0.49,0.0,0.87,0.18,0.44
jlinalg.csv,0.67,0.98,0.22,0.41,0.09,0.63,0.28,0.22,0.15,0.05,0.18,0.17,0.46,0.06,0.96,0.47,0.13,0.84,0.18,0.41
nassp.csv,0.82,0.85,0.33,0.25,0.09,0.75,0.33,0.42,0.45,0.05,0.22,0.16,0.36,0.05,0.95,0.75,0.0,0.81,0.2,0.44
ondex.csv,1.0,0.68,0.17,0.4,0.11,0.83,0.39,0.3,0.45,0.04,0.33,0.25,0.42,0.12,0.96,0.48,0.07,0.67,0.3,0.5
optalgtoolkit.csv,0.82,0.43,0.17,0.68,0.14,0.67,0.3,0.25,0.26,0.04,0.15,0.24,0.22,0.07,1.0,0.6,0.0,0.77,0.17,0.41
pustefix.csv,0.83,0.9,0.0,0.37,0.16,0.76,0.29,0.45,0.21,0.04,0.27,0.2,0.46,0.0,0.94,0.0,0.05,0.79,0.13,0.29
soar.csv,0.73,0.81,0.16,0.39,0.18,0.67,0.29,0.27,0.21,0.04,0.23,0.18,0.33,0.05,0.95,0.75,0.08,0.8,0.15,0.35
sqlpower-library.csv,0.89,0.8,0.16,0.5,0.18,0.68,0.33,0.31,0.21,0.06,0.2,0.19,0.33,0.05,0.96,0.55,0.08,0.73,0.17,0.33
super-tux.csv,0.76,1.0,0.19,0.5,0.14,0.67,0.37,0.28,0.26,0.0,0.22,0.17,0.3,0.06,1.0,0.56,0.07,0.76,0.2,0.48
tart.csv,0.67,0.86,0.1,0.46,0.14,0.73,0.37,0.37,0.32,0.07,0.33,0.26,0.34,0.15,0.98,0.49,0.05,0.73,0.25,0.43
web-cat.csv,0.72,0.67,0.17,0.45,0.11,0.68,0.33,0.28,0.25,0.05,0.28,0.2,0.34,0.06,0.98,0.56,0.07,0.72,0.19,0.62
