,recall,precision,pf,pci_20,ifa,wins
bloodycore.csv,0.09,0.39,0.11499999999999999,0.815,3.0,1
flylegacy.csv,0.375,0.44999999999999996,0.31,0.625,1.0,7
jguard.csv,0.775,0.485,0.65,0.41,2.0,2
m-a-d-n-e-s-s.csv,0.165,0.5800000000000001,0.095,0.71,1.5,8
mob-sen-plat.csv,0.56,0.45999999999999996,0.35,0.485,1.0,6
raygina.csv,0.29500000000000004,0.405,0.195,0.45499999999999996,1.0,3
st-filteredstatistics.csv,0.94,0.41500000000000004,0.92,0.375,1.5,0
upp-mirror.csv,0.355,0.42000000000000004,0.305,0.615,1.5,5
wishmaster.csv,0.45,0.45,0.36,0.55,2.0,4
yarp.csv,0.17,0.49,0.125,0.78,0.0,9
