,arianne.csv,qgis.csv,bl-toolkit.csv,phonon-vlc-mplayer.csv,arcallians.csv,aztec.csv,openxava.csv,mbse.csv,vars-redux.csv,clamav.csv,gnupdate.csv,alsa.csv,yafdotnet.csv,ns-3-dev-def-routing.csv,xapian.csv,les-indemodables.csv
alsa.csv,2.0,0.0,1.0,6.0,0.0,2.0,30.0,1.0,1.0,1.0,0.0,0.0,16.0,0.0,0.0,2.0
arcallians.csv,0.0,0.0,1.0,18.0,0.0,17.0,30.0,4.0,0.0,3.0,5.0,0.0,2.0,0.0,1.0,0.0
arianne.csv,0.0,0.0,5.0,10.0,0.0,19.0,10.0,0.0,7.0,2.0,6.0,1.0,11.0,5.0,0.0,0.0
aztec.csv,0.0,3.0,0.0,0.0,0.0,0.0,33.0,11.0,2.0,2.0,5.0,0.0,0.0,1.0,113.0,0.0
bl-toolkit.csv,4.0,0.0,0.0,2.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
clamav.csv,1.0,0.0,3.0,1.0,2.0,16.0,13.0,2.0,0.0,0.0,11.0,0.0,2.0,2.0,4.0,11.0
gnupdate.csv,6.0,0.0,0.0,4.0,0.0,6.0,87.0,3.0,2.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0
les-indemodables.csv,3.0,3.0,0.0,4.0,0.0,48.0,2.0,0.0,2.0,2.0,2.0,3.0,13.0,1.0,4.0,0.0
mbse.csv,8.0,0.0,2.0,21.0,0.0,5.0,1.0,0.0,1.0,13.0,1.0,0.0,6.0,2.0,1.0,5.0
ns-3-dev-def-routing.csv,1.0,4.0,1.0,4.0,0.0,17.0,24.0,0.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,1.0
openxava.csv,3.0,2.0,1.0,8.0,2.0,77.0,0.0,1.0,5.0,5.0,5.0,0.0,2.0,0.0,0.0,5.0
phonon-vlc-mplayer.csv,1.0,0.0,0.0,0.0,6.0,3.0,97.0,3.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,3.0
qgis.csv,3.0,0.0,0.0,1.0,0.0,6.0,33.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0
vars-redux.csv,0.0,0.0,1.0,0.0,3.0,3.0,7.0,0.0,0.0,5.0,7.0,2.0,2.0,0.0,6.0,2.0
xapian.csv,0.0,0.0,0.0,4.0,0.0,9.0,33.0,5.0,1.0,12.0,1.0,1.0,1.0,1.0,0.0,4.0
yafdotnet.csv,0.0,0.0,0.0,19.0,0.0,43.0,32.0,0.0,2.0,11.0,2.0,0.0,0.0,6.0,3.0,0.0
