,wgs-assembler.csv,nh3d.csv,jvcl.csv,blogentis.csv,m-m-m.csv,htmlunit.csv,emulemorph.csv
blogentis.csv,0.56,0.66,0.29,0.28,0.4,0.57,0.66
emulemorph.csv,0.23,0.21,0.2,0.19,0.0,0.02,0.33
htmlunit.csv,0.89,0.72,0.43,0.8,0.0,0.23,0.46
jvcl.csv,0.07,0.02,0.21,0.55,0.0,0.1,0.36
m-m-m.csv,0.43,0.94,0.74,0.9,0.3,0.69,0.58
nh3d.csv,0.43,0.01,0.0,1.0,1.0,0.12,0.04
wgs-assembler.csv,0.31,0.68,0.94,0.57,0.0,0.17,0.39
