,wgs-assembler.csv,nh3d.csv,jvcl.csv,blogentis.csv,m-m-m.csv,htmlunit.csv,emulemorph.csv
blogentis.csv,7.0,0.0,12.0,1.0,0.0,19.0,3.0
emulemorph.csv,2.0,61.0,5.0,5.0,60.0,1.0,1.0
htmlunit.csv,0.0,61.0,16.0,6.0,0.0,6.0,34.0
jvcl.csv,2.0,0.0,2.0,5.0,0.0,5.0,25.0
m-m-m.csv,5.0,0.0,9.0,13.0,0.0,23.0,25.0
nh3d.csv,4.0,0.0,158.0,15.0,0.0,12.0,109.0
wgs-assembler.csv,0.0,0.0,10.0,7.0,0.0,10.0,38.0
