,apolloplayer.csv,utgb.csv,pcgen.csv,emulemorph.csv,continuum-ide.csv,azureus.csv,stemkit.csv,factor.csv,columba.csv
apolloplayer.csv,0.31,0.84,0.74,0.54,0.53,0.59,0.86,1.04,0.6
azureus.csv,0.8,0.97,0.45,0.74,0.79,0.32,0.88,0.84,0.87
columba.csv,0.58,0.68,0.55,0.77,0.5,0.58,0.52,0.7,0.43
continuum-ide.csv,0.74,0.84,0.84,0.91,0.28,0.87,0.87,0.99,0.81
emulemorph.csv,1.0,0.97,0.96,0.56,0.83,0.98,0.54,1.0,0.97
factor.csv,1.0,0.95,0.93,1.0,0.88,0.71,0.83,0.19,0.97
pcgen.csv,1.0,0.97,0.37,1.0,0.91,0.46,1.0,0.96,0.99
stemkit.csv,0.77,0.79,0.63,0.52,0.83,0.81,0.43,0.74,0.8
utgb.csv,0.59,0.34,0.88,1.02,1.0,0.77,0.54,0.79,0.67
