,apolloplayer.csv,utgb.csv,pcgen.csv,emulemorph.csv,continuum-ide.csv,azureus.csv,stemkit.csv,factor.csv,columba.csv
apolloplayer.csv,0.27,0.81,0.21,0.42,0.44,0.24,0.21,0.57,0.36
azureus.csv,0.77,0.97,0.33,0.72,0.79,0.2,0.88,0.78,0.86
columba.csv,0.29,0.55,0.28,0.38,0.41,0.57,0.15,0.65,0.23
continuum-ide.csv,0.33,0.13,0.3,0.37,0.26,0.17,0.25,0.17,0.17
emulemorph.csv,0.0,0.0,0.01,0.26,0.05,0.01,0.21,0.0,0.01
factor.csv,0.0,0.13,0.1,0.03,0.05,0.37,0.01,0.17,0.02
pcgen.csv,1.0,0.97,0.21,1.0,0.9,0.27,1.0,0.96,0.99
stemkit.csv,0.29,0.39,0.1,0.39,0.05,0.3,0.26,0.09,0.17
utgb.csv,0.37,0.26,0.2,0.22,0.05,0.33,0.21,0.22,0.29
