,scenemonitor.csv,panda3d.csv,jchassis.csv,xcf.csv,coot.csv
coot.csv,0.83,0.55,0.75,0.81,0.51
jchassis.csv,0.0,0.0,0.5,0.0,0.0
panda3d.csv,0.5,0.8,0.9,0.88,0.83
scenemonitor.csv,0.52,0.47,0.62,0.5,0.43
xcf.csv,0.82,0.54,0.5,0.48,0.51
