,kaffeine.csv,alembik.csv,co-ode-owl-plugins.csv,jmonkeyengine.csv,onotoa.csv,e-bio-flow.csv,ogrehg.csv,jaxlib.csv,chaperon.csv,nodal.csv,xpontus.csv,aten.csv,papertoolkit.csv,free-evolution.csv,jmule.csv
alembik.csv,0.0,0.45,0.8,0.88,0.86,0.91,0.88,0.53,0.5,0.5,0.93,0.0,0.67,0.0,0.75
chaperon.csv,0.86,0.89,0.83,0.91,0.8,0.9,0.82,0.75,0.75,0.86,0.9,0.94,0.88,0.94,0.83
co-ode-owl-plugins.csv,0.77,0.38,0.94,0.47,0.39,0.49,0.55,0.39,0.73,0.93,0.61,0.43,0.83,0.76,0.0
e-bio-flow.csv,0.88,0.55,0.8,0.9,0.79,0.58,0.99,0.88,0.77,0.93,0.71,0.86,0.8,0.86,0.83
free-evolution.csv,0.88,0.69,0.56,0.73,0.56,0.7,0.94,0.35,0.67,0.42,0.56,0.94,0.6,0.81,0.44
jaxlib.csv,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jmonkeyengine.csv,0.7,0.63,0.63,0.78,0.7,0.81,0.55,0.48,0.67,0.43,0.97,0.55,0.73,0.64,0.75
jmule.csv,0.58,0.33,0.45,0.36,0.36,0.4,0.59,0.31,0.51,0.39,0.39,0.55,0.42,0.59,0.48
kaffeine.csv,0.39,0.28,0.39,0.35,0.33,0.33,0.46,0.29,0.46,0.33,0.35,0.39,0.34,0.46,0.3
nodal.csv,0.43,0.41,0.55,0.48,0.44,0.5,0.89,0.36,0.75,0.76,0.71,0.96,0.83,0.73,0.48
ogrehg.csv,0.46,0.39,0.45,0.59,0.48,0.68,0.67,0.59,0.46,0.52,0.63,0.61,0.38,0.54,0.33
onotoa.csv,0.44,0.65,0.53,0.5,0.39,0.63,0.53,0.64,0.5,0.46,0.53,0.39,0.46,0.47,0.8
papertoolkit.csv,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.67,0.0,0.5
