,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,1.0,0.44,0.77,0.88,1.0,1.0,0.92,0.96
aztec.csv,0.85,0.59,0.84,0.69,0.63,0.28,0.87,0.98
jbpm.csv,1.01,0.49,0.25,0.89,1.0,1.0,0.9,0.97
mediate.csv,0.87,0.86,0.68,0.81,0.56,1.0,0.6,0.96
mycila.csv,1.0,0.94,0.96,0.8,0.66,1.0,0.25,0.41
neodatis-odb.csv,0.78,0.85,0.8,0.4,0.43,0.92,0.54,0.83
nsis.csv,0.42,0.83,0.75,0.62,0.93,1.13,0.89,0.63
rodin-b-sharp.csv,0.55,1.0,0.98,1.0,0.88,0.98,0.9,0.23
