,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.47,0.56,0.31,0.26,0.24,0.27,0.73,0.64,0.69,0.29,0.32,0.63,0.68,0.59,0.65,0.21
customsagetv.csv,0.4,0.37,0.09,0.5,0.39,0.13,0.49,0.22,0.31,0.37,0.34,0.3,0.53,0.22,0.31,0.9
fluidium.csv,0.07,0.1,0.13,0.22,0.0,0.16,0.0,0.08,0.0,0.03,0.02,0.14,0.04,0.6,0.0,0.13
guineu.csv,0.58,0.47,0.72,0.24,0.25,0.33,0.61,0.57,0.26,0.26,0.71,0.8,0.52,0.59,0.58,0.84
inkscape.csv,0.43,0.54,0.69,0.31,0.27,0.0,0.71,0.52,0.22,0.43,0.3,0.76,0.65,0.52,0.65,0.74
mpqc.csv,0.25,0.0,0.0,0.0,0.0,0.39,0.08,0.35,0.0,0.05,0.46,0.52,0.16,0.2,0.0,0.0
nsis.csv,0.4,0.44,0.73,0.19,0.18,0.34,0.65,0.35,0.29,0.35,0.8,0.82,0.62,0.29,0.68,0.74
octave.csv,0.44,0.55,0.32,0.31,0.43,0.3,0.73,0.54,0.24,0.42,0.52,0.74,0.58,0.55,0.5,0.3
owfs.csv,0.46,0.58,0.84,0.3,0.32,0.2,0.61,0.56,0.35,0.38,0.91,0.8,0.66,0.52,0.79,0.38
owlib.csv,0.45,0.67,0.65,0.37,0.36,0.15,0.7,0.63,0.37,0.38,0.7,0.67,0.6,0.52,0.72,0.48
pamguard.csv,0.37,0.41,0.68,0.39,0.38,0.26,0.63,0.53,0.49,0.28,0.32,0.59,0.6,0.24,0.72,0.26
prelude.csv,0.48,0.57,0.84,0.3,0.32,0.2,0.76,0.58,0.37,0.43,0.66,0.89,0.65,0.58,0.76,0.75
robocode.csv,0.56,0.59,0.17,0.4,0.36,0.21,0.75,0.68,0.35,0.42,0.52,0.58,0.64,0.53,0.57,0.6
uwom-server.csv,0.33,0.38,0.0,0.2,0.36,0.2,0.56,0.36,0.23,0.44,0.5,0.67,0.33,0.44,0.3,0.55
zengine.csv,0.46,0.56,0.69,0.29,0.3,0.28,0.69,0.62,0.31,0.38,0.96,0.91,0.68,0.3,0.74,0.74
zildo.csv,0.51,0.55,0.42,0.3,0.23,0.18,0.56,0.47,0.44,0.39,0.27,0.31,0.71,0.39,0.61,0.76
