,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.34,0.41,0.8,0.16,0.22,0.16,0.65,0.55,0.58,0.23,0.81,0.86,0.55,0.45,0.67,0.26
customsagetv.csv,0.57,0.65,1.0,0.46,0.3,0.09,0.6,0.75,0.31,0.36,0.9,0.88,0.62,0.5,0.63,0.9
fluidium.csv,1.0,1.0,0.75,0.19,0.0,0.13,0.0,0.33,0.0,0.33,1.0,0.5,0.5,0.52,0.0,0.44
guineu.csv,0.5,0.35,0.78,0.15,0.16,0.2,0.57,0.43,0.2,0.18,0.91,0.73,0.51,0.42,0.62,0.81
inkscape.csv,0.3,0.5,1.0,0.19,0.26,0.0,0.78,0.45,0.14,0.31,0.84,0.82,0.49,0.48,0.59,0.59
mpqc.csv,0.27,0.0,0.0,0.0,0.0,0.31,0.33,0.41,0.0,0.09,0.93,0.75,0.29,0.33,0.0,0.0
nsis.csv,0.29,0.34,0.84,0.14,0.11,0.22,0.55,0.31,0.18,0.23,0.98,0.82,0.52,0.29,0.62,0.69
octave.csv,0.33,0.4,1.0,0.19,0.38,0.19,0.71,0.42,0.16,0.29,0.84,0.77,0.51,0.44,0.55,0.37
owfs.csv,0.3,0.41,0.8,0.23,0.21,0.12,0.6,0.45,0.21,0.24,0.92,0.73,0.54,0.39,0.66,0.41
owlib.csv,0.31,0.59,1.0,0.23,0.25,0.09,0.67,0.53,0.26,0.28,0.89,0.79,0.52,0.45,0.68,0.42
pamguard.csv,0.36,0.45,0.96,0.28,0.28,0.18,0.65,0.47,0.38,0.27,0.89,1.0,0.54,0.75,0.77,0.29
prelude.csv,0.32,0.4,0.97,0.18,0.19,0.12,0.63,0.43,0.23,0.28,0.87,0.85,0.51,0.48,0.64,0.62
robocode.csv,0.42,0.52,1.0,0.32,0.25,0.13,0.7,0.67,0.22,0.35,0.91,0.81,0.53,0.46,0.64,0.57
uwom-server.csv,0.35,0.49,0.0,0.16,0.28,0.14,0.76,0.44,0.17,0.35,0.94,0.91,0.48,0.42,0.57,0.74
zengine.csv,0.3,0.4,0.86,0.18,0.18,0.17,0.56,0.46,0.19,0.25,0.93,1.0,0.52,0.32,0.63,0.65
zildo.csv,0.41,0.5,1.0,0.19,0.23,0.14,0.69,0.73,0.37,0.35,0.88,1.0,0.72,0.6,0.64,0.73
