,apolloplayer.csv,utgb.csv,pcgen.csv,emulemorph.csv,continuum-ide.csv,azureus.csv,stemkit.csv,factor.csv,columba.csv
apolloplayer.csv,193.0,192.0,294.0,1383.0,193.0,295.0,386.0,97.5,198.0
azureus.csv,195.0,292.0,293.0,1875.0,193.0,292.5,184.0,97.5,297.0
columba.csv,195.0,193.0,361.0,1095.0,95.5,394.0,184.0,97.5,292.0
continuum-ide.csv,96.5,80.5,391.5,704.5,193.0,391.5,1200.0,97.5,283.5
emulemorph.csv,0.0,77.5,86.5,710.5,95.5,241.5,480.0,56.5,293.5
factor.csv,0.0,121.0,191.0,125.0,0.0,196.5,0.0,82.5,71.5
pcgen.csv,195.0,295.5,380.5,4354.0,193.0,291.5,864.0,97.5,297.0
stemkit.csv,386.0,291.0,90.5,2339.5,95.5,664.0,91.5,82.5,97.5
utgb.csv,769.5,193.5,96.5,1225.5,84.0,392.0,91.5,244.5,97.5
