,apolloplayer.csv,utgb.csv,pcgen.csv,emulemorph.csv,continuum-ide.csv,azureus.csv,stemkit.csv,factor.csv,columba.csv
apolloplayer.csv,0.46,0.52,0.57,0.08,0.4,0.43,0.11,0.18,0.39
azureus.csv,0.28,0.55,0.65,0.08,0.35,0.62,0.07,0.53,0.38
columba.csv,0.31,0.54,0.61,0.11,0.38,0.36,0.13,0.76,0.52
continuum-ide.csv,0.19,0.8,0.37,0.04,0.68,0.2,0.06,1.0,0.38
emulemorph.csv,0.0,1.0,1.0,0.13,0.75,0.17,0.09,1.0,0.14
factor.csv,0.0,0.25,0.44,0.0,0.0,0.27,0.0,0.91,0.0
pcgen.csv,0.24,0.55,0.7,0.04,0.29,0.44,0.08,0.77,0.27
stemkit.csv,0.27,0.48,0.72,0.09,0.8,0.22,0.24,0.88,0.39
utgb.csv,0.33,0.75,0.42,0.04,0.0,0.31,0.2,0.67,0.36
