,qpe.csv,lmms.csv,openmeetings.csv,rsyslog.csv,grafx2.csv,yale.csv,sylpheed-claws.csv,openxava.csv,pgui.csv,lufa-lib.csv,netatalk.csv,xqilla.csv,bibletime.csv,keyczar.csv,quickfast.csv
bibletime.csv,0.0,0.0,7.0,1.0,2.0,34.0,4.0,33.0,2.0,2.0,0.0,55.0,0.0,1.0,2.0
grafx2.csv,8.0,0.0,1.0,1.0,0.0,9.0,0.0,35.0,0.0,0.0,0.0,32.0,0.0,0.0,1.0
keyczar.csv,70.0,0.0,14.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,5.0,0.0,0.0,3.0
lmms.csv,0.0,0.0,9.0,5.0,2.0,10.0,3.0,1.0,1.0,1.0,0.0,55.0,0.0,0.0,1.0
lufa-lib.csv,38.0,0.0,44.0,3.0,2.0,24.0,0.0,42.0,1.0,0.0,0.0,16.0,0.0,1.0,1.0
netatalk.csv,16.0,1.0,8.0,0.0,2.0,15.0,0.0,18.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
openmeetings.csv,27.0,1.0,0.0,1.0,4.0,9.0,0.0,3.0,2.0,6.0,2.0,119.0,0.0,0.0,0.0
openxava.csv,74.0,0.0,16.0,1.0,1.0,8.0,2.0,0.0,2.0,5.0,0.0,8.0,0.0,2.0,1.0
pgui.csv,17.0,0.0,6.0,0.0,0.0,60.0,0.0,12.0,0.0,5.0,51.0,119.0,0.0,0.0,0.0
qpe.csv,0.0,0.0,42.0,13.0,1.0,73.0,0.0,33.0,3.0,6.0,0.0,34.0,0.0,0.0,0.0
quickfast.csv,29.0,4.0,23.0,4.0,2.0,40.0,3.0,50.0,3.0,11.0,1.0,44.0,1.0,0.0,0.0
rsyslog.csv,21.0,0.0,10.0,0.0,1.0,7.0,0.0,12.0,0.0,11.0,5.0,33.0,1.0,0.0,1.0
sylpheed-claws.csv,0.0,0.0,15.0,1.0,2.0,14.0,0.0,89.0,1.0,3.0,0.0,47.0,0.0,0.0,0.0
xqilla.csv,499.0,0.0,0.0,0.0,1.0,8.0,0.0,147.0,4.0,293.0,1.0,0.0,0.0,0.0,0.0
yale.csv,79.0,0.0,42.0,7.0,2.0,0.0,0.0,1.0,3.0,9.0,1.0,71.0,0.0,3.0,1.0
