,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,passwordsafe.csv,miranda.csv
boost.csv,0.35,0.72,0.2,0.51,0.94,0.56,0.57,0.77
etics.csv,0.56,0.73,0.21,0.64,0.94,0.57,0.74,0.74
genecys.csv,0.16,0.67,0.2,0.42,0.96,0.42,0.39,0.66
kvs.csv,0.35,0.83,0.48,0.38,0.5,0.47,0.34,0.67
mcore3d.csv,0.33,0.79,0.22,0.53,0.89,0.53,0.48,0.76
miranda.csv,0.36,0.7,0.18,0.54,0.9,0.37,0.42,0.79
ogrehg.csv,0.4,0.76,0.14,0.61,0.95,0.55,0.71,0.7
passwordsafe.csv,0.28,0.7,0.18,0.52,0.94,0.46,0.66,0.69
