,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,passwordsafe.csv,miranda.csv
boost.csv,0.48,0.56,0.49,0.37,0.33,0.32,0.2,0.41
etics.csv,0.19,0.44,0.14,0.17,0.33,0.13,0.09,0.46
genecys.csv,0.86,0.75,0.59,0.62,0.22,0.6,0.29,0.79
kvs.csv,0.31,0.05,0.2,0.29,0.11,0.28,0.28,0.43
mcore3d.csv,0.05,0.4,0.64,0.28,0.67,0.07,0.25,0.43
miranda.csv,0.21,0.23,0.62,0.32,0.56,0.92,0.52,0.41
ogrehg.csv,0.21,0.46,0.41,0.27,0.33,0.22,0.09,0.69
passwordsafe.csv,0.79,0.68,0.43,0.46,0.33,0.6,0.21,0.74
