,f1,g,recall,precision,pf,wins
atlc.csv,0.51,0.51,0.67,0.4,0.63,7
glelite.csv,0.59,0.3,0.95,0.44,0.92,4
hannosset.csv,0.11,0.05,0.09,0.25,0.14,0
ipfilter.csv,0.58,0.39,0.86,0.48,0.86,5
moving-pictures.csv,0.47,0.55,0.52,0.58,0.28,13
pclasses.csv,0.39,0.33,0.29,0.36,0.35,1
pfaedit.csv,0.41,0.36,0.33,0.54,0.19,6
qcad2.csv,0.38,0.37,0.33,0.56,0.15,8
rockbox.csv,0.39,0.38,0.36,0.5,0.3,3
roller.csv,0.59,0.56,0.82,0.47,0.77,11
theresa.csv,0.36,0.37,0.32,0.71,0.26,9
tzod.csv,0.54,0.53,0.59,0.58,0.45,12
xinity.csv,0.42,0.39,0.61,0.45,0.62,2
zabbix.csv,0.48,0.47,0.49,0.47,0.38,10
