,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,jcl.csv,quantlib.csv
chipster.csv,0.89,0.49,0.48,0.94,0.34,0.57,0.5,0.63,0.62,0.82
fontforge.csv,0.47,0.36,0.85,0.68,0.34,0.51,0.7,0.52,0.52,0.73
hatari.csv,0.9,0.42,0.61,0.42,0.56,0.53,0.54,0.58,0.57,0.71
jcl.csv,0.82,0.75,0.91,0.95,0.91,0.97,0.89,0.91,0.92,0.96
ltp.csv,0.89,0.61,0.88,0.83,0.45,0.86,0.83,0.0,0.5,0.75
net-snmp.csv,0.57,0.54,0.54,0.51,0.39,0.52,0.69,0.32,0.5,0.64
opde.csv,0.62,0.52,0.82,0.71,0.7,0.55,0.57,0.93,0.46,0.56
powerfolder-.csv,0.0,0.67,0.0,0.0,0.95,0.96,0.0,0.0,0.45,0.8
quantlib.csv,0.68,0.48,0.83,0.65,0.46,0.48,0.88,0.5,0.59,0.95
