,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,0.47,0.4,0.42,0.45,0.44,0.39,0.39,0.38,0.42
ffigo.csv,0.63,0.79,0.79,0.88,0.97,0.92,0.89,0.41,0.5
ildjit.csv,0.53,0.69,0.89,0.74,0.78,0.55,0.69,0.72,0.83
jfreereport.csv,0.96,0.93,0.75,0.85,0.67,0.86,0.89,0.6,0.5
pcsx2.csv,0.69,0.92,0.5,0.54,0.49,0.69,0.66,0.0,0.52
psycle.csv,0.44,0.39,0.42,0.46,0.4,0.39,0.36,0.38,0.45
wikipediardware.csv,0.47,0.41,0.42,0.43,0.4,0.39,0.38,0.38,0.5
wxjs.csv,0.89,0.0,0.99,0.67,0.83,0.49,0.65,0.0,0.0
xqilla.csv,0.6,0.93,0.72,0.98,0.88,0.9,0.47,0.75,0.75
