,f1,g,recall,precision,pf,wins
anaxagora.csv,0.385,0.595,0.74,0.27,0.515,18
blogentis.csv,0.31,0.48,0.5449999999999999,0.24,0.42000000000000004,7
free-evolution.csv,0.355,0.585,0.8300000000000001,0.225,0.565,15
gtad.csv,0.27,0.47,0.425,0.31,0.16,12
htmlunit.csv,0.29500000000000004,0.47,0.52,0.255,0.32,10
ipfire-wall.csv,0.245,0.395,0.35,0.24,0.195,4
irplus.csv,0.375,0.5349999999999999,0.505,0.315,0.275,17
jasperreports.csv,0.32,0.5449999999999999,0.705,0.255,0.48,13
jaxlib.csv,0.21,0.455,0.435,0.19,0.375,2
jvcl.csv,0.23,0.415,0.44,0.225,0.235,5
kaffeine.csv,0.325,0.635,0.87,0.23500000000000001,0.625,16
m-m-m.csv,0.275,0.53,0.705,0.175,0.725,3
myfaces.csv,0.29000000000000004,0.545,0.64,0.28,0.355,14
nh3d.csv,0.35,0.0,1.0,0.22,1.0,0
poormans.csv,0.24,0.33999999999999997,0.31,0.33,0.125,6
sarasvati.csv,0.28,0.515,0.5,0.22999999999999998,0.35,8
smartgwt.csv,0.33,0.485,0.475,0.305,0.28,11
taokgame.csv,0.175,0.28,0.24,0.22,0.185,1
wgs-assembler.csv,0.315,0.51,0.8049999999999999,0.20500000000000002,0.655,9
