,ltp.csv,konversation.csv,moviesandbox.csv,sepgsql.csv,migen.csv,mcmc-jags.csv,cataclysmos.csv,ildjit.csv,opengs.csv,tcl.csv,phonon-vlc-mplayer.csv,openxava.csv,unflobtactical.csv,micomt.csv,nebuladevice.csv,passwordsafe.csv,exl.csv,crux-framework.csv
crux-framework.csv,471.0,101.0,78.0,584.0,76.0,56.0,52.0,125.0,130.0,78.0,256.0,147.0,60.0,71.0,85.0,158.0,53.0,0.0
exl.csv,1.0,18.0,0.0,36.0,0.0,9.0,14.0,3.0,5.0,0.0,5.0,32.0,6.0,2.0,0.0,0.0,0.0,29.0
ildjit.csv,4.0,101.0,78.0,49.0,0.0,56.0,52.0,0.0,0.0,78.0,256.0,147.0,0.0,0.0,85.0,3.0,53.0,111.0
konversation.csv,2.0,0.0,1.0,53.0,0.0,0.0,52.0,15.0,11.0,0.0,17.0,4.0,0.0,3.0,4.0,0.0,0.0,9.0
ltp.csv,0.0,12.0,0.0,27.0,1.0,1.0,21.0,22.0,0.0,0.0,1.0,83.0,0.0,5.0,0.0,1.0,0.0,27.0
mcmc-jags.csv,2.0,3.0,0.0,4.0,2.0,0.0,13.0,15.0,0.0,0.0,2.0,33.0,0.0,0.0,11.0,0.0,0.0,49.0
micomt.csv,1.0,2.0,0.0,5.0,6.0,0.0,11.0,2.0,2.0,0.0,0.0,33.0,0.0,0.0,17.0,0.0,0.0,33.0
migen.csv,2.0,17.0,0.0,82.0,0.0,56.0,19.0,8.0,2.0,0.0,6.0,2.0,2.0,6.0,21.0,0.0,0.0,22.0
moviesandbox.csv,0.0,17.0,0.0,2.0,2.0,4.0,52.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,31.0
nebuladevice.csv,0.0,2.0,0.0,35.0,8.0,0.0,19.0,12.0,0.0,0.0,2.0,3.0,0.0,21.0,0.0,3.0,0.0,13.0
opengs.csv,3.0,15.0,0.0,39.0,0.0,0.0,9.0,1.0,0.0,1.0,7.0,35.0,3.0,1.0,5.0,0.0,1.0,39.0
openxava.csv,0.0,15.0,0.0,28.0,4.0,7.0,52.0,3.0,2.0,0.0,26.0,0.0,0.0,71.0,11.0,1.0,0.0,111.0
passwordsafe.csv,2.0,2.0,0.0,28.0,1.0,0.0,19.0,14.0,1.0,0.0,5.0,32.0,1.0,1.0,0.0,0.0,0.0,45.0
phonon-vlc-mplayer.csv,2.0,11.0,1.0,38.0,7.0,0.0,15.0,9.0,2.0,0.0,0.0,31.0,0.0,1.0,31.0,5.0,0.0,33.0
sepgsql.csv,2.0,18.0,2.0,0.0,2.0,0.0,52.0,9.0,0.0,0.0,19.0,1.0,0.0,1.0,4.0,2.0,0.0,111.0
tcl.csv,1.0,17.0,1.0,91.0,2.0,0.0,52.0,9.0,0.0,0.0,18.0,147.0,0.0,3.0,21.0,0.0,0.0,29.0
unflobtactical.csv,0.0,10.0,1.0,0.0,6.0,4.0,15.0,4.0,3.0,0.0,20.0,0.0,0.0,2.0,4.0,0.0,1.0,15.0
