,ltp.csv,konversation.csv,moviesandbox.csv,sepgsql.csv,migen.csv,mcmc-jags.csv,cataclysmos.csv,ildjit.csv,opengs.csv,tcl.csv,phonon-vlc-mplayer.csv,openxava.csv,unflobtactical.csv,micomt.csv,nebuladevice.csv,passwordsafe.csv,exl.csv,crux-framework.csv
crux-framework.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
exl.csv,0.72,0.52,0.58,0.71,0.65,0.64,0.27,0.62,0.74,0.73,0.65,0.6,0.73,0.88,0.65,0.62,0.02,0.54
ildjit.csv,0.99,1.0,1.0,0.82,0.91,1.05,1.0,0.04,0.96,1.0,1.01,1.0,0.86,0.93,1.0,0.95,1.0,1.0
konversation.csv,0.92,0.08,0.73,0.73,0.79,0.87,1.0,0.95,0.94,0.78,0.52,0.63,0.83,0.74,0.86,0.74,0.83,0.68
ltp.csv,0.03,0.82,0.69,0.69,0.76,0.8,0.4,0.96,0.83,0.78,0.7,1.07,0.48,0.78,0.83,0.66,0.79,0.52
mcmc-jags.csv,0.7,0.41,0.58,0.66,0.52,0.07,0.25,0.91,0.47,0.96,0.38,1.0,0.43,0.53,0.72,0.65,0.34,0.66
micomt.csv,0.73,0.38,0.45,0.44,0.6,0.67,0.21,0.78,0.75,0.82,0.4,0.96,0.47,0.15,0.9,0.63,0.48,0.57
migen.csv,0.83,0.48,0.78,0.87,0.03,1.01,0.37,0.63,0.59,0.65,0.4,0.6,0.96,0.67,0.81,0.54,0.47,0.57
moviesandbox.csv,0.87,0.54,0.06,0.61,0.57,0.88,1.01,0.9,0.68,0.97,0.43,0.75,0.6,0.77,0.81,0.6,0.52,0.6
nebuladevice.csv,0.97,0.36,0.84,0.64,0.7,0.67,0.37,0.92,0.87,0.94,0.92,0.63,0.79,0.9,0.13,0.74,0.99,0.69
opengs.csv,0.95,0.54,0.48,0.78,0.61,0.73,0.17,0.75,0.04,0.78,0.57,0.55,0.6,0.41,0.88,0.63,0.61,0.57
openxava.csv,0.83,0.53,0.55,0.69,0.62,0.68,1.03,0.71,0.49,0.73,0.83,0.0,0.77,1.06,0.64,0.61,0.54,1.04
passwordsafe.csv,0.62,0.47,0.42,0.77,0.72,0.65,0.37,1.01,0.52,0.7,0.38,0.55,0.51,0.43,0.42,0.04,0.44,0.71
phonon-vlc-mplayer.csv,0.63,0.44,0.49,0.78,0.66,0.54,0.29,0.91,0.7,0.63,0.03,0.78,0.48,0.55,0.88,0.66,0.51,0.69
sepgsql.csv,0.98,0.94,0.94,0.15,0.89,1.03,1.17,0.6,0.96,0.78,1.05,0.88,0.9,0.93,0.81,0.83,1.01,1.0
tcl.csv,0.63,0.97,0.99,0.67,0.92,0.83,1.02,0.64,0.93,0.1,0.79,1.03,0.95,0.85,0.8,0.88,0.95,0.72
unflobtactical.csv,0.57,0.42,0.7,0.61,0.59,0.81,0.29,0.88,0.76,0.96,0.73,0.49,0.04,0.72,0.66,0.71,0.7,0.37
