,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.69,0.06,0.43,0.97
emftriple.csv,0.04,1.0,0.0,0.14
fluent-nhibernate.csv,0.53,0.1,0.97,0.4
gpsmid.csv,0.98,0.0,0.43,0.44
