,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.68,0.03,0.28,1.0
emftriple.csv,0.25,1.0,0.0,0.4
fluent-nhibernate.csv,0.52,0.06,1.0,0.29
gpsmid.csv,1.0,0.0,0.3,0.62
