,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.52,0.91,0.26,0.05
emftriple.csv,0.98,0.0,1.0,0.92
fluent-nhibernate.csv,0.79,0.84,0.06,0.73
gpsmid.csv,0.04,1.08,0.3,0.67
