,jmoney.csv,array4j.csv,dxengine.csv,jsidplay2.csv,sblim.csv,piccolo2d.csv,jbpm.csv,log4net.csv,pustefix.csv,haggle.csv,jmonkeyengine.csv,mediate.csv,e-bio-flow.csv,tmva.csv,matrex.csv,freedom-erp.csv,jchassis.csv,emono.csv,thedata.csv
array4j.csv,190.0,706.0,99.0,99.0,287.5,98.5,99.0,1719.0,98.5,94.5,194.0,392.0,291.5,98.5,99.0,581.0,1391.0,196.0,1455.5
dxengine.csv,97.5,399.5,94.5,186.0,384.0,1651.5,650.5,2493.0,346.5,95.5,0.0,392.0,95.5,98.5,447.5,0.0,884.0,295.0,1358.0
e-bio-flow.csv,190.0,801.0,97.5,97.5,93.5,98.5,99.0,1260.5,98.5,95.5,342.0,147.0,190.0,193.0,97.5,627.5,0.0,290.5,1295.5
emono.csv,97.5,1879.0,99.0,99.0,190.0,98.5,99.0,1738.0,98.5,98.5,194.0,194.0,289.5,197.5,99.0,778.5,2397.5,295.0,1436.0
freedom-erp.csv,97.5,506.0,91.5,95.5,309.0,612.5,196.0,431.0,124.0,103.0,594.0,0.0,93.5,89.5,86.5,94.5,0.0,83.5,260.5
haggle.csv,190.0,1078.0,94.5,104.0,187.0,435.5,393.0,714.5,98.5,95.5,613.5,91.5,290.5,98.5,196.0,193.0,784.5,83.5,2370.5
jbpm.csv,190.0,317.0,97.5,48.5,232.5,38.0,295.0,146.5,98.5,95.5,244.5,0.0,91.5,40.5,97.5,292.0,0.0,0.0,214.0
jchassis.csv,0.0,0.0,0.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5,0.0,0.0,44.5,0.0,117.0,0.0,0.0
jmoney.csv,97.5,522.0,97.5,95.5,384.0,98.5,590.5,1740.0,98.5,98.5,589.5,95.5,290.5,98.5,86.5,388.5,286.0,295.0,1211.5
jmonkeyengine.csv,190.0,1594.5,99.0,104.0,287.5,877.0,99.0,3893.0,98.5,95.5,96.5,392.0,1033.0,197.5,2012.0,568.5,2239.5,295.0,2448.5
jsidplay2.csv,97.5,674.0,188.0,99.0,88.5,98.5,99.0,1350.0,292.0,98.5,194.0,168.0,194.0,89.5,265.5,778.5,567.5,196.0,1778.5
log4net.csv,97.5,704.0,99.0,97.5,282.0,98.5,365.0,643.5,98.5,98.5,216.5,170.0,388.0,97.5,85.5,909.0,0.0,94.5,1286.0
matrex.csv,97.5,307.0,97.5,95.5,190.0,189.0,99.0,626.5,79.5,97.5,89.5,93.5,194.0,98.5,86.5,89.5,69.5,97.5,0.0
mediate.csv,190.0,1789.5,99.0,92.5,319.0,98.5,99.0,1732.0,98.5,97.5,96.5,293.5,386.0,96.5,99.0,391.5,2217.5,88.5,411.5
piccolo2d.csv,97.5,876.0,99.0,97.5,287.5,98.5,99.0,534.0,98.5,98.5,250.5,95.5,192.0,98.5,196.0,289.5,33.0,95.5,1104.0
pustefix.csv,190.0,417.5,97.5,86.5,93.5,98.5,392.0,1980.5,773.0,91.5,376.0,194.0,192.0,98.5,294.5,682.0,1482.0,196.0,1483.0
sblim.csv,485.0,87.0,43.5,95.5,286.5,98.5,84.5,528.0,98.5,52.5,166.0,50.5,91.5,94.5,123.0,463.5,225.5,196.5,968.5
thedata.csv,97.5,1532.0,99.0,99.0,384.0,282.5,99.0,1649.5,98.5,98.5,283.5,292.5,291.5,197.5,99.0,387.0,1423.0,196.5,174.5
tmva.csv,190.0,1522.0,97.5,99.0,283.5,98.5,99.0,1904.0,97.5,98.5,194.0,392.0,388.0,197.5,99.0,778.5,2552.0,196.0,2505.0
