,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.37,0.04,0.5,0.0,0.91,0.52
chaperon.csv,0.43,0.29,0.45,1.0,0.39,0.6
mule.csv,0.66,0.1,0.28,0.5,0.52,0.78
nunit.csv,0.6,0.71,0.32,0.75,0.18,0.62
springside.csv,0.68,0.65,0.35,0.75,0.46,0.68
swtfox.csv,0.37,0.71,0.68,0.25,0.11,0.5
