,plearn.csv,re2c.csv,psrchive.csv,lsb.csv,aubit4gl.csv,bullet.csv,tktoolkit.csv,customwars.csv,rtrt-on-gpu.csv,stemkit.csv,frogatto.csv,grisbi.csv,tcvp.csv,xstore.csv,tycho.csv,bionote.csv,rebecca-aiml.csv,adobe-source.csv,findbugs.csv,oscarmcmaster.csv
adobe-source.csv,0.06,0.06,0.09,0.0,0.12,0.05,0.05,0.01,0.0,0.01,0.0,0.0,0.01,0.12,0.04,0.08,0.23,0.03,0.22,0.04
aubit4gl.csv,0.68,0.67,0.56,0.27,0.04,0.81,0.22,0.44,0.77,0.83,0.61,0.79,0.41,0.61,0.46,0.65,0.44,0.43,0.49,0.39
bionote.csv,0.01,0.02,0.01,0.41,0.12,0.0,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.15,0.01,0.07,0.03
bullet.csv,0.63,0.63,0.77,0.03,0.46,0.0,0.67,0.91,0.71,0.57,0.76,0.21,0.72,0.85,0.43,0.88,0.33,0.76,0.98,0.83
customwars.csv,0.34,0.12,0.21,0.23,0.6,0.62,0.08,0.0,0.02,0.06,0.27,0.07,0.27,0.27,0.54,0.1,0.49,0.42,0.27,0.3
findbugs.csv,0.36,0.14,0.15,0.3,0.33,0.62,0.16,0.28,0.17,0.17,0.3,0.0,0.04,0.37,0.29,0.27,0.83,0.33,0.0,0.19
frogatto.csv,0.53,0.24,0.39,0.12,0.56,0.48,0.38,0.51,0.31,0.29,0.03,0.14,0.12,0.44,0.32,0.35,0.65,0.41,0.49,0.4
grisbi.csv,0.68,0.82,0.56,0.28,0.75,0.67,0.83,0.87,0.71,0.5,0.67,0.0,0.72,0.59,0.64,0.79,0.48,0.61,0.84,0.84
lsb.csv,0.68,0.63,0.77,0.01,0.79,0.76,0.79,0.91,0.58,0.75,0.76,0.57,0.46,0.46,0.32,0.81,0.37,0.63,0.8,0.81
oscarmcmaster.csv,0.09,0.1,0.07,0.19,0.08,0.1,0.09,0.12,0.0,0.06,0.06,0.07,0.42,0.05,0.18,0.19,0.05,0.15,0.16,0.0
plearn.csv,0.01,0.24,0.21,0.58,0.83,0.19,0.22,0.17,0.81,0.6,0.39,0.64,0.43,0.34,0.54,0.04,0.17,0.48,0.18,0.67
psrchive.csv,0.05,0.06,0.0,0.6,0.25,0.1,0.09,0.18,0.0,0.08,0.0,0.0,0.03,0.17,0.36,0.1,0.14,0.07,0.04,0.05
re2c.csv,0.16,0.0,0.29,0.31,0.35,0.43,0.1,0.15,0.04,0.43,0.42,0.64,0.2,0.32,0.18,0.23,0.38,0.27,0.13,0.14
rebecca-aiml.csv,0.14,0.0,0.25,0.34,0.81,0.24,0.12,0.29,0.21,0.39,0.24,0.21,0.14,0.1,0.21,0.35,0.0,0.35,0.4,0.47
rtrt-on-gpu.csv,0.33,0.27,0.56,0.23,0.58,0.86,0.65,0.25,0.04,0.44,0.67,0.57,0.41,0.32,0.71,0.48,0.24,0.51,0.4,0.6
stemkit.csv,0.03,0.02,0.03,0.12,0.04,0.05,0.0,0.01,0.06,0.0,0.03,0.0,0.14,0.05,0.0,0.04,0.03,0.09,0.0,0.04
tcvp.csv,0.26,0.27,0.25,0.4,0.31,0.1,0.32,0.17,0.29,0.49,0.24,0.5,0.0,0.29,0.21,0.29,0.08,0.37,0.16,0.22
tktoolkit.csv,0.68,0.98,0.8,0.17,0.69,0.9,0.0,0.65,0.96,0.82,0.76,0.86,1.0,0.76,0.04,0.77,0.67,0.71,0.38,0.6
tycho.csv,0.73,0.49,0.47,0.37,0.6,0.86,0.64,0.63,0.62,0.74,0.36,0.5,0.15,0.78,0.0,0.71,0.97,0.44,0.56,0.48
xstore.csv,0.37,0.14,0.4,0.45,0.54,0.24,0.85,0.62,0.27,0.5,0.39,0.29,0.35,0.02,0.25,0.63,0.49,0.43,0.49,0.46
