,plearn.csv,re2c.csv,psrchive.csv,lsb.csv,aubit4gl.csv,bullet.csv,tktoolkit.csv,customwars.csv,rtrt-on-gpu.csv,stemkit.csv,frogatto.csv,grisbi.csv,tcvp.csv,xstore.csv,tycho.csv,bionote.csv,rebecca-aiml.csv,adobe-source.csv,findbugs.csv,oscarmcmaster.csv
adobe-source.csv,0.53,0.5,0.22,1.0,0.5,0.93,0.22,0.67,0.0,0.0,1.0,1.0,0.0,0.29,0.75,0.2,0.19,0.86,0.6,0.46
aubit4gl.csv,0.23,0.11,0.18,0.29,0.96,0.71,0.19,0.12,0.2,0.08,0.5,0.78,0.12,0.42,0.57,0.15,0.36,0.2,0.35,0.23
bionote.csv,0.5,0.0,0.0,0.16,0.25,1.0,0.17,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.17,0.75,0.5,0.54
bullet.csv,0.26,0.06,0.18,0.64,0.61,1.0,0.15,0.12,0.08,0.09,0.51,0.91,0.09,0.53,0.59,0.13,0.47,0.19,0.36,0.21
customwars.csv,0.26,0.14,0.2,0.39,0.5,0.65,0.07,1.0,0.8,0.33,0.53,0.9,0.05,0.48,0.25,0.44,0.34,0.13,0.48,0.22
findbugs.csv,0.38,0.12,0.39,0.35,0.64,0.71,0.26,0.1,0.11,0.2,0.66,1.0,0.0,0.58,0.69,0.3,0.29,0.26,1.0,0.28
frogatto.csv,0.33,0.25,0.22,0.61,0.56,0.79,0.21,0.2,0.17,0.09,0.97,0.95,0.0,0.6,0.53,0.22,0.26,0.24,0.45,0.28
grisbi.csv,0.34,0.07,0.19,0.25,0.56,0.79,0.13,0.15,0.15,0.05,0.58,1.0,0.1,0.6,0.55,0.13,0.36,0.22,0.33,0.21
lsb.csv,0.31,0.14,0.16,0.94,0.54,0.79,0.15,0.16,0.18,0.08,0.56,0.86,0.17,0.61,0.71,0.11,0.47,0.21,0.39,0.21
oscarmcmaster.csv,0.19,0.17,0.29,0.32,0.76,0.85,0.18,0.31,1.0,0.0,0.75,0.5,0.18,0.85,0.5,0.38,0.71,0.29,0.59,1.0
plearn.csv,0.98,0.08,0.24,0.22,0.51,0.83,0.15,0.24,0.19,0.09,0.52,0.82,0.03,0.58,0.5,0.33,0.66,0.22,0.56,0.19
psrchive.csv,0.63,0.4,1.0,0.15,0.62,0.9,0.22,0.11,1.0,0.25,1.0,1.0,0.0,0.3,0.6,0.17,0.6,0.25,0.83,0.31
re2c.csv,0.45,1.0,0.24,0.3,0.69,0.67,0.06,0.07,0.6,0.11,0.44,0.73,0.06,0.52,0.64,0.0,0.42,0.2,0.5,0.17
rebecca-aiml.csv,0.45,1.0,0.24,0.27,0.49,0.76,0.0,0.24,0.38,0.12,0.62,0.9,0.29,0.83,0.54,0.22,1.0,0.19,0.45,0.25
rtrt-on-gpu.csv,0.33,0.12,0.18,0.3,0.55,0.71,0.13,0.14,0.83,0.06,0.54,0.83,0.09,0.62,0.43,0.22,0.54,0.21,0.45,0.18
stemkit.csv,0.29,0.0,0.0,0.16,0.33,0.67,0.0,0.67,0.25,1.0,0.75,1.0,0.0,0.78,0.0,0.0,0.69,0.0,0.0,0.0
tcvp.csv,0.25,0.18,0.14,0.29,0.57,0.87,0.09,0.11,0.18,0.1,0.27,0.59,1.0,0.25,0.54,0.06,0.75,0.11,0.5,0.07
tktoolkit.csv,0.33,0.11,0.17,0.49,0.56,0.75,1.0,0.11,0.15,0.09,0.52,0.83,0.11,0.56,0.0,0.13,0.28,0.18,0.51,0.17
tycho.csv,0.26,0.17,0.2,0.2,0.56,0.7,0.11,0.13,0.12,0.04,0.64,0.81,0.08,0.49,1.0,0.03,0.28,0.28,0.44,0.23
xstore.csv,0.35,0.22,0.23,0.16,0.56,0.87,0.11,0.13,0.13,0.08,0.66,0.87,0.1,0.98,0.71,0.18,0.34,0.23,0.35,0.26
