,recall,precision,pf,pci_20,ifa,wins
archive-crawler.csv,0.225,0.22,0.33499999999999996,0.81,6.0,0
gamestone.csv,0.26,0.32999999999999996,0.175,0.7050000000000001,1.0,11
geochat.csv,0.20500000000000002,0.225,0.20500000000000002,0.705,3.5,1
igarden.csv,0.41500000000000004,0.355,0.325,0.62,6.0,2
ingex.csv,0.63,0.325,0.495,0.48,2.5,5
lphant.csv,0.66,0.38,0.415,0.385,1.0,10
nabu-library.csv,0.32,0.25,0.3,0.7050000000000001,3.0,3
nebuladevice.csv,0.22999999999999998,0.25,0.23,0.735,2.0,6
owlapi.csv,0.405,0.315,0.275,0.64,2.0,9
pi-qmc.csv,0.69,0.30500000000000005,0.54,0.435,1.5,4
trinitycore.csv,0.35,0.33,0.405,0.6799999999999999,1.5,8
twostep.csv,0.64,0.385,0.495,0.435,2.5,7
