,fbmanager.csv,psycle.csv,qgis.csv,emeraldemu.csv,bochs.csv,bl-toolkit.csv,unimrcp.csv,sbml.csv,wow-qrsk.csv,plplot.csv,openmalaria.csv,modellus.csv,ardour.csv,powerfolder.csv,pi-qmc.csv
ardour.csv,0.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,10.0,0.0
bl-toolkit.csv,3.0,0.0,0.0,7.0,0.0,1.0,14.0,1.0,68.0,7.0,3.0,0.0,1.0,49.0,7.0
bochs.csv,2.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,63.0,7.0,5.0,1.0,5.0,80.0,4.0
emeraldemu.csv,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,17.0,0.0,4.0,7.0,1.0,59.0,1.0
fbmanager.csv,1.0,268.0,171.0,452.0,208.0,1.0,6.0,107.0,938.0,1.0,1.0,0.0,158.0,9.0,8.0
modellus.csv,1.0,0.0,0.0,30.0,0.0,0.0,1.0,2.0,7.0,4.0,3.0,0.0,0.0,62.0,1.0
openmalaria.csv,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,70.0,0.0
pi-qmc.csv,0.0,1.0,0.0,6.0,2.0,0.0,6.0,4.0,24.0,7.0,5.0,6.0,5.0,63.0,0.0
plplot.csv,4.0,0.0,0.0,2.0,0.0,1.0,13.0,2.0,17.0,2.0,3.0,0.0,2.0,71.0,6.0
powerfolder.csv,0.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0
psycle.csv,1.0,0.0,0.0,4.0,0.0,0.0,6.0,1.0,24.0,5.0,2.0,6.0,2.0,85.0,4.0
qgis.csv,0.0,0.0,0.0,3.0,0.0,0.0,100.0,1.0,18.0,5.0,2.0,2.0,0.0,70.0,1.0
sbml.csv,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,103.0,6.0,7.0,2.0,2.0,81.0,2.0
unimrcp.csv,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,13.0,4.0,2.0,4.0,2.0,78.0,1.0
wow-qrsk.csv,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,2.0,2.0,8.0,77.0
