,recall,precision,pf,pci_20,ifa,wins
autowikibrowser.csv,0.67,0.32,0.4,0.34,4.0,7
dynalloy.csv,0.71,0.29,0.64,0.58,5.0,5
enzo.csv,0.84,0.29,0.75,0.39,5.0,3
hydrogen.csv,1.0,0.25,1.0,0.4,5.0,1
jcae.csv,0.34,0.36,0.12,0.62,5.0,12
kmatplot.csv,0.47,0.35,0.22,0.51,5.0,8
lphant.csv,0.72,0.36,0.48,0.38,5.0,6
natpad.csv,0.6,0.34,0.5,0.46,3.0,11
nosleepsoftware.csv,0.07,0.28,0.03,0.7,7.0,2
ossbuild.csv,0.62,0.42,0.35,0.81,5.0,16
quarkplayer.csv,0.33,0.22,0.3,0.89,4.0,9
quickfast.csv,0.75,0.34,0.55,0.45,3.0,13
rezilla.csv,0.48,0.22,0.42,0.61,7.0,0
rhex.csv,0.33,0.38,0.23,0.52,3.0,14
rocrail.csv,0.62,0.41,0.36,0.45,3.0,15
virtuoso.csv,1.0,0.33,0.98,0.42,5.0,4
yield.csv,0.85,0.3,0.56,0.39,3.0,10
