,jmoney.csv,dxengine.csv,jsidplay2.csv,sblim.csv,piccolo2d.csv,jmonkeyengine.csv,e-bio-flow.csv,matrex.csv,reaper3d.csv
dxengine.csv,0.6,1.0,0.76,0.39,0.15,0.3,0.29,0.7,0.2
e-bio-flow.csv,0.5,0.12,0.87,0.35,0.12,0.18,1.0,0.67,0.0
jmoney.csv,1.0,0.56,0.92,0.41,0.37,0.33,0.46,0.68,0.12
jmonkeyengine.csv,0.29,0.57,0.75,0.2,0.67,1.0,0.37,0.22,0.09
jsidplay2.csv,0.43,0.22,1.0,0.22,0.12,0.19,0.36,0.64,0.09
matrex.csv,0.5,0.5,0.81,0.29,0.23,0.29,0.33,1.0,0.1
piccolo2d.csv,0.45,0.0,1.0,0.2,1.0,0.4,0.65,0.8,0.0
reaper3d.csv,0.25,0.0,0.59,0.37,0.06,0.5,0.4,0.41,1.0
sblim.csv,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,0.0
