,jmoney.csv,dxengine.csv,jsidplay2.csv,sblim.csv,piccolo2d.csv,jmonkeyengine.csv,e-bio-flow.csv,matrex.csv,reaper3d.csv
dxengine.csv,0.6,1.0,0.53,0.5,0.31,0.17,0.2,0.32,0.62
e-bio-flow.csv,0.25,0.07,0.34,0.5,0.23,0.11,1.0,0.19,0.0
jmoney.csv,0.95,0.33,0.41,0.55,0.77,0.28,0.4,0.32,0.25
jmonkeyengine.csv,0.1,0.15,0.1,0.18,0.15,0.89,0.23,0.03,0.25
jsidplay2.csv,0.5,0.26,1.0,0.73,0.62,0.44,0.5,0.52,0.5
matrex.csv,0.8,0.19,0.42,0.23,0.38,0.11,0.27,0.97,0.25
piccolo2d.csv,0.25,0.0,0.05,0.09,0.85,0.11,0.37,0.05,0.0
reaper3d.csv,0.15,0.0,0.29,0.73,0.08,0.17,0.13,0.4,1.0
sblim.csv,0.05,0.0,0.05,0.95,0.08,0.0,0.03,0.01,0.0
