,reactos-mirror.csv,qgo.csv,kmatplot.csv,nh3d.csv,taokgame.csv,mcore3d.csv,applet2app.csv,gbif-providertoolkit.csv,htmlunit.csv,qtwin.csv,unbvision.csv,wishmaster.csv,autat.csv,all-plasm.csv,acdk.csv,autowikibrowser.csv,uwom.csv
acdk.csv,0.0,0.0,1.0,82.0,1.0,1.0,2.0,0.0,0.0,237.0,1.0,0.0,7.0,0.0,0.0,1.0,1.0
all-plasm.csv,4.0,9.0,0.0,0.0,2.0,1.0,8.0,1.0,5.0,785.0,2.0,5.0,4.0,0.0,2.0,10.0,4.0
applet2app.csv,3.0,0.0,1.0,0.0,2.0,1.0,1.0,16.0,5.0,993.0,0.0,15.0,1.0,0.0,9.0,0.0,0.0
autat.csv,4.0,10.0,0.0,0.0,7.0,4.0,1.0,6.0,2.0,612.0,0.0,8.0,0.0,0.0,1.0,0.0,4.0
autowikibrowser.csv,0.0,0.0,3.0,88.0,18.0,1.0,9.0,4.0,1.0,469.0,2.0,0.0,5.0,0.0,18.0,3.0,3.0
gbif-providertoolkit.csv,0.0,5.0,0.0,0.0,9.0,1.0,3.0,0.0,3.0,1502.0,114.0,5.0,1.0,0.0,1.0,5.0,17.0
htmlunit.csv,1.0,1.0,23.0,155.0,0.0,0.0,1.0,22.0,3.0,281.0,3.0,0.0,2.0,1.0,16.0,2.0,0.0
kmatplot.csv,0.0,4.0,2.0,0.0,2.0,0.0,3.0,2.0,8.0,962.0,1.0,74.0,2.0,1.0,3.0,5.0,19.0
mcore3d.csv,3.0,1.0,1.0,355.0,3.0,0.0,1.0,1.0,16.0,147.0,1.0,1.0,12.0,2.0,29.0,7.0,7.0
nh3d.csv,875.0,11.0,0.0,0.0,2.0,0.0,1673.0,3.0,12.0,2488.0,4.0,17.0,6.0,1.0,367.0,15.0,828.0
qgo.csv,5.0,0.0,10.0,124.0,20.0,2.0,11.0,20.0,2.0,424.0,1.0,11.0,7.0,0.0,16.0,7.0,37.0
qtwin.csv,0.0,1.0,3.0,2.0,91.0,2.0,3.0,0.0,12.0,27.0,0.0,0.0,3.0,1.0,2.0,2.0,4.0
reactos-mirror.csv,0.0,2.0,1.0,0.0,0.0,0.0,5.0,14.0,2.0,1706.0,1.0,5.0,11.0,0.0,74.0,3.0,5.0
taokgame.csv,1.0,2.0,0.0,355.0,2.0,1.0,2.0,0.0,8.0,197.0,4.0,0.0,3.0,0.0,0.0,3.0,0.0
unbvision.csv,0.0,6.0,21.0,209.0,15.0,0.0,14.0,12.0,4.0,1651.0,4.0,6.0,12.0,0.0,4.0,3.0,7.0
uwom.csv,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,10.0,421.0,0.0,7.0,4.0,1.0,1.0,10.0,4.0
wishmaster.csv,875.0,4.0,6.0,355.0,91.0,0.0,6.0,8.0,1.0,566.0,1.0,1.0,8.0,1.0,15.0,1.0,0.0
