,gtad.csv,wgs-assembler.csv,nh3d.csv,kaffeine.csv,sarasvati.csv,blogentis.csv,m-m-m.csv,taokgame.csv,tokratan.csv,mvnforum.csv,myfaces.csv,ogrehg.csv,m-a-d-n-e-s-s.csv,lcfizvtop.csv,gusanos.csv,pydev.csv,mediaportal.csv,free-evolution.csv,pnotepad.csv,cme.csv
blogentis.csv,17.0,0.0,355.0,0.0,9.0,0.0,0.0,91.0,2.0,9.0,13.0,11.0,1.0,12.0,0.0,2.0,23.0,6.0,0.0,2.0
cme.csv,72.0,108.0,355.0,59.0,169.0,92.0,60.0,91.0,138.0,61.0,350.0,345.0,84.0,58.0,95.0,104.0,636.0,139.0,57.0,0.0
free-evolution.csv,72.0,6.0,0.0,0.0,3.0,10.0,0.0,2.0,10.0,4.0,64.0,0.0,0.0,2.0,2.0,2.0,20.0,0.0,0.0,56.0
gtad.csv,0.0,108.0,355.0,59.0,0.0,92.0,60.0,91.0,138.0,61.0,2.0,1.0,84.0,0.0,95.0,104.0,2.0,139.0,0.0,56.0
gusanos.csv,22.0,4.0,30.0,0.0,21.0,0.0,0.0,7.0,21.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,10.0
kaffeine.csv,49.0,7.0,0.0,0.0,22.0,0.0,0.0,2.0,19.0,1.0,5.0,1.0,4.0,0.0,2.0,8.0,23.0,14.0,0.0,13.0
lcfizvtop.csv,10.0,6.0,355.0,0.0,26.0,4.0,1.0,0.0,8.0,5.0,0.0,1.0,10.0,0.0,0.0,1.0,18.0,0.0,1.0,12.0
m-a-d-n-e-s-s.csv,18.0,0.0,355.0,0.0,22.0,15.0,0.0,2.0,22.0,1.0,36.0,0.0,0.0,5.0,1.0,2.0,19.0,2.0,0.0,26.0
m-m-m.csv,29.0,3.0,0.0,1.0,11.0,3.0,0.0,2.0,8.0,1.0,35.0,1.0,2.0,20.0,3.0,2.0,3.0,5.0,1.0,15.0
mediaportal.csv,72.0,2.0,355.0,59.0,24.0,15.0,0.0,3.0,22.0,1.0,15.0,0.0,2.0,58.0,0.0,2.0,0.0,1.0,0.0,56.0
mvnforum.csv,72.0,4.0,0.0,0.0,4.0,2.0,0.0,10.0,16.0,0.0,16.0,2.0,2.0,17.0,3.0,0.0,0.0,1.0,0.0,56.0
myfaces.csv,23.0,4.0,143.0,0.0,24.0,15.0,0.0,91.0,21.0,1.0,0.0,1.0,4.0,0.0,4.0,2.0,6.0,16.0,0.0,13.0
nh3d.csv,72.0,108.0,0.0,0.0,2.0,0.0,60.0,1.0,5.0,61.0,5.0,0.0,0.0,58.0,0.0,2.0,0.0,1.0,0.0,56.0
ogrehg.csv,13.0,1.0,0.0,0.0,5.0,6.0,0.0,3.0,10.0,5.0,13.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,13.0
pnotepad.csv,43.0,7.0,0.0,0.0,29.0,11.0,0.0,2.0,24.0,8.0,24.0,1.0,1.0,0.0,2.0,1.0,1.0,6.0,0.0,19.0
pydev.csv,9.0,2.0,0.0,2.0,25.0,4.0,0.0,2.0,10.0,2.0,79.0,0.0,0.0,4.0,7.0,0.0,18.0,1.0,2.0,10.0
sarasvati.csv,72.0,2.0,355.0,0.0,0.0,1.0,60.0,2.0,138.0,0.0,1.0,0.0,2.0,11.0,1.0,0.0,0.0,3.0,3.0,56.0
taokgame.csv,72.0,108.0,355.0,59.0,169.0,92.0,60.0,0.0,6.0,61.0,13.0,0.0,84.0,58.0,0.0,0.0,1.0,0.0,0.0,56.0
tokratan.csv,72.0,2.0,0.0,0.0,6.0,5.0,0.0,91.0,0.0,1.0,3.0,11.0,3.0,0.0,3.0,0.0,2.0,2.0,0.0,3.0
wgs-assembler.csv,72.0,0.0,20.0,0.0,14.0,6.0,0.0,4.0,34.0,7.0,47.0,0.0,4.0,6.0,2.0,9.0,1.0,2.0,0.0,14.0
