,f1,g,recall,precision,pf,wins
auber.csv,0.61,0.58,0.75,0.57,0.58,13
autat.csv,0.5,0.47,0.42,0.69,0.22,9
brlcad.csv,0.3,0.3,0.26,0.63,0.17,1
delphilhlplib.csv,0.56,0.55,0.53,0.71,0.32,17
exordium.csv,0.53,0.5,0.47,0.65,0.29,8
fltk.csv,0.62,0.57,0.6,0.63,0.4,16
google-web-toolkit.csv,0.48,0.46,0.42,0.72,0.2,12
gzigzag.csv,0.47,0.42,0.38,0.67,0.21,6
irrlicht.csv,0.6,0.0,1.0,0.48,1.0,0
mimosa.csv,0.6,0.4,0.84,0.54,0.84,3
mptvseries.csv,0.5,0.49,0.45,0.71,0.22,14
ogre.csv,0.51,0.45,0.62,0.5,0.72,2
openfrag.csv,0.63,0.57,0.71,0.63,0.5,18
qdvdauthor.csv,0.55,0.46,0.61,0.56,0.61,4
qse.csv,0.52,0.56,0.65,0.6,0.45,11
sauerbraten.csv,0.66,0.36,0.92,0.54,0.86,5
toped.csv,0.64,0.51,0.75,0.56,0.72,7
truevision.csv,0.6,0.59,0.62,0.64,0.43,15
zoolib.csv,0.49,0.5,0.46,0.7,0.27,10
