,phet.csv,qtractor.csv,flexpay.csv,fceugc.csv,sumatrapdf.csv,modellus.csv,open-data-kit.csv
fceugc.csv,0.58,0.41,0.5,0.69,0.47,0.36,0.62
flexpay.csv,0.29,0.51,0.51,0.17,0.07,0.55,0.41
modellus.csv,0.31,0.59,0.57,0.43,0.53,0.78,0.73
open-data-kit.csv,0.47,0.65,0.42,0.53,0.52,0.55,0.8
phet.csv,0.61,0.39,0.18,0.38,0.27,0.26,0.34
qtractor.csv,0.36,0.69,0.58,0.58,0.6,0.73,0.73
sumatrapdf.csv,0.21,0.79,0.09,0.48,0.78,0.61,0.57
