,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,snakeyaml.csv,chrysalis.csv,xamj.csv
benojt.csv,0.48,0.0,0.0,0.99,0.13,0.37,0.09,0.13
chrysalis.csv,0.64,0.67,0.5,0.6,0.77,0.53,0.85,0.64
jahshaka.csv,0.65,0.82,0.39,0.37,0.54,0.38,0.69,0.51
jatlas.csv,0.58,0.54,0.48,0.6,0.97,0.64,0.42,0.49
jedit.csv,0.79,0.17,0.67,0.0,0.21,0.52,0.55,0.0
open-media-library.csv,0.6,0.41,0.67,0.6,0.75,0.6,0.05,0.56
snakeyaml.csv,0.39,0.58,0.46,0.57,0.64,0.72,0.0,0.47
xamj.csv,0.72,0.56,0.32,0.68,0.24,0.64,0.48,0.71
