,f1,g,recall,precision,pf,wins
amateur-scrolls.csv,0.15,0.25,0.21999999999999997,0.195,0.135,2
ffigo.csv,0.28,0.33999999999999997,0.3,0.385,0.20500000000000002,3
foursquared.csv,0.055,0.035,0.03,0.145,0.0,1
gebr.csv,0.495,0.38,0.985,0.33,0.88,4
ildjit.csv,0.425,0.46,0.42,0.425,0.27,6
jfreereport.csv,0.33,0.3,0.255,0.645,0.085,5
kml.csv,0.515,0.47000000000000003,0.9099999999999999,0.345,0.765,7
ng4j.csv,0.585,0.59,0.595,0.485,0.33499999999999996,9
pcsx2.csv,0.505,0.54,0.615,0.42000000000000004,0.365,8
wxjs.csv,0.0,0.0,0.0,0.0,0.02,0
