,beast-mcmc.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jbasic.csv,apertium.csv,power-architect.csv,bigdata.csv,kolmafia.csv,opendvr.csv,mevenide.csv,coot.csv,icescrum.csv,codesmith.csv,ta3d.csv,thedata.csv
apertium.csv,5.0,6.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,28.0
beast-mcmc.csv,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,27.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,12.0
bigdata.csv,9.0,1.0,28.0,1.0,0.0,6.0,2.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,3.0,9.0
codesmith.csv,6.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0.0,9.0,1.0,3.0,0.0,2.0,8.0
coot.csv,4.0,0.0,8.0,1.0,2.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,10.0,0.0,10.0,2.0,1.0,2.0
cuberok.csv,5.0,2.0,19.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,3.0,0.0,6.0,3.0,1.0,0.0,1.0,6.0
icescrum.csv,2.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,6.0
jbasic.csv,8.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,1.0,15.0
jrefactory.csv,11.0,0.0,9.0,1.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0
jsecurity.csv,3.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.0,0.0,0.0,4.0,1.0,10.0,2.0,0.0,5.0,0.0,14.0
kolmafia.csv,4.0,0.0,4.0,0.0,1.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0,0.0,42.0
libopenmetaverse.csv,9.0,0.0,11.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,4.0,2.0,0.0,1.0,3.0,0.0,3.0,9.0
mevenide.csv,25.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0
mobicents.csv,4.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,16.0
opendvr.csv,16.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,2.0,6.0
power-architect.csv,19.0,0.0,11.0,1.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0,0.0,3.0,10.0
sidekar.csv,5.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,44.0
ta3d.csv,9.0,0.0,8.0,1.0,1.0,0.0,8.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0
thedata.csv,4.0,2.0,10.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,0.0,2.0,3.0,0.0,0.0
