,recall,precision,pf,wins
auber.csv,0.77,0.57,0.62,6
autat.csv,0.18,0.72,0.09,17
brlcad.csv,0.31,0.63,0.21,8
delphilhlplib.csv,0.57,0.71,0.36,16
exordium.csv,0.57,0.62,0.44,7
fltk.csv,0.51,0.65,0.28,13
google-web-toolkit.csv,0.56,0.68,0.28,15
gzigzag.csv,0.37,0.66,0.21,12
irrlicht.csv,1.0,0.48,1.0,0
mimosa.csv,0.84,0.55,0.81,3
mptvseries.csv,0.4,0.65,0.22,11
ogre.csv,0.62,0.5,0.72,1
openfrag.csv,0.68,0.65,0.45,10
qdvdauthor.csv,0.6,0.54,0.53,4
qse.csv,0.5,0.68,0.32,14
sauerbraten.csv,0.96,0.56,0.93,2
toped.csv,0.84,0.59,0.76,5
truevision.csv,0.6,0.63,0.42,9
zoolib.csv,0.44,0.73,0.25,18
