,paintown.csv,google-collections.csv,smbopensoft.csv,forester-atv.csv,thout.csv,jsecurity.csv,cleartk.csv,opensim4opencog.csv
cleartk.csv,6.0,0.0,1.0,2.0,20.0,15.0,0.0,10.0
forester-atv.csv,0.0,81.0,3.0,0.0,2.0,207.0,0.0,3.0
google-collections.csv,3.0,0.0,1.0,3.0,2.0,11.0,1.0,13.0
jsecurity.csv,1.0,0.0,1.0,9.0,5.0,0.0,0.0,6.0
opensim4opencog.csv,0.0,0.0,5.0,2.0,9.0,9.0,0.0,0.0
paintown.csv,0.0,0.0,1.0,1.0,2.0,11.0,1.0,16.0
smbopensoft.csv,3.0,0.0,0.0,5.0,1.0,3.0,0.0,7.0
thout.csv,3.0,0.0,1.0,3.0,0.0,19.0,1.0,11.0
