,paintown.csv,google-collections.csv,smbopensoft.csv,forester-atv.csv,thout.csv,jsecurity.csv,cleartk.csv,opensim4opencog.csv
cleartk.csv,0.54,0.6,0.66,0.38,0.36,0.32,1.0,0.2
forester-atv.csv,0.23,0.0,0.68,0.98,0.3,0.0,0.18,0.1
google-collections.csv,0.65,1.0,0.66,0.57,0.37,0.32,0.94,0.22
jsecurity.csv,0.33,0.4,0.02,0.35,0.36,0.95,0.26,0.22
opensim4opencog.csv,0.11,0.18,0.58,0.62,0.17,0.12,0.48,0.93
paintown.csv,0.98,0.64,0.53,0.65,0.4,0.29,0.67,0.24
smbopensoft.csv,0.43,0.47,0.97,0.26,0.24,0.17,0.32,0.18
thout.csv,0.45,0.5,0.04,0.44,0.96,0.25,0.38,0.19
