,paintown.csv,google-collections.csv,smbopensoft.csv,forester-atv.csv,thout.csv,jsecurity.csv,cleartk.csv,opensim4opencog.csv
cleartk.csv,0.53,0.45,0.09,0.35,0.46,0.6,1.0,0.36
forester-atv.csv,0.16,0.0,0.6,0.97,0.24,0.0,0.12,0.11
google-collections.csv,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
jsecurity.csv,0.3,0.29,0.01,0.38,0.35,0.92,0.19,0.46
opensim4opencog.csv,0.07,0.12,0.5,0.59,0.17,0.18,0.37,0.89
paintown.csv,0.97,0.54,0.53,0.73,0.64,0.45,0.52,0.47
smbopensoft.csv,0.43,0.34,0.98,0.26,0.35,0.21,0.22,0.34
thout.csv,0.43,0.39,0.02,0.48,0.94,0.37,0.28,0.52
