,recall,precision,pf,wins
algebsql.csv,0.63,0.5700000000000001,0.645,5
cme.csv,0.0,0.0,0.0,0
hydrate.csv,0.625,0.475,0.45999999999999996,8
ivef-sdk.csv,0.62,0.425,0.635,2
jmri.csv,0.36,0.515,0.22499999999999998,11
jython.csv,0.7350000000000001,0.535,0.77,3
kdenlive.csv,0.725,0.485,0.62,4
opentibia.csv,0.375,0.55,0.245,12
projectfactory.csv,0.395,0.48,0.22999999999999998,10
runuomondains.csv,0.59,0.45499999999999996,0.49,6
somap.csv,0.925,0.48,0.895,1
taverna.csv,0.365,0.535,0.18,13
unbvision.csv,0.515,0.525,0.4,9
x-ray-mule.csv,0.19,0.44,0.20500000000000002,7
