,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.57,0.72,0.77,0.63,0.95,0.69,0.64
encog-java.csv,0.8,0.08,0.8,0.04,0.36,0.69,0.26
h2database.csv,0.64,0.96,0.06,0.1,0.11,0.15,0.21
haphazard.csv,0.11,0.09,0.29,0.07,0.4,0.85,0.35
jaql.csv,0.73,0.7,0.31,0.97,0.5,0.38,0.38
raven-monitoring.csv,0.52,0.38,1.0,0.23,0.43,0.38,0.34
v8.csv,0.57,0.55,0.51,0.65,1.0,0.77,1.0
